name,wilaya,zone,date,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,WS10M,WS50M,T2M,RH2M,PRECTOTCORR
Adrar,Adrar,Central Sahara,20150904,4.9951,5.6988,1.4414,5.73,7.22,35.7,20.78,0.0
Adrar,Adrar,Central Sahara,20150905,5.0885,6.1186,1.3538,6.89,8.51,34.7,29.17,0.01
Adrar,Adrar,Central Sahara,20150906,4.6469,6.3367,1.5214,5.28,6.72,33.66,31.0,0.04
Adrar,Adrar,Central Sahara,20150907,6.2942,6.4752,4.0464,2.11,2.96,34.8,27.45,0.0
Adrar,Adrar,Central Sahara,20150908,6.1339,6.2602,3.4207,3.2,4.38,33.16,25.58,0.0
Adrar,Adrar,Central Sahara,20150909,6.5201,6.6062,4.6668,5.03,6.98,32.63,30.09,0.0
Adrar,Adrar,Central Sahara,20150910,6.6442,6.7193,4.9786,4.94,6.49,33.43,25.44,0.0
Adrar,Adrar,Central Sahara,20150911,7.0589,7.0757,7.9778,5.11,6.93,32.9,16.77,0.0
Adrar,Adrar,Central Sahara,20150912,6.7282,6.8798,6.0734,5.58,7.65,33.1,15.55,0.0
Adrar,Adrar,Central Sahara,20150913,6.9542,6.9566,6.6665,4.57,6.86,33.53,14.86,0.0
Adrar,Adrar,Central Sahara,20150914,6.8033,6.8054,6.2201,4.02,6.32,34.59,16.49,0.0
Adrar,Adrar,Central Sahara,20150915,6.953,6.9703,7.0846,3.8,5.91,35.14,14.29,0.0
Adrar,Adrar,Central Sahara,20150916,6.6907,6.7068,5.7454,3.19,4.44,34.46,13.09,0.0
Adrar,Adrar,Central Sahara,20150917,6.2866,6.3482,3.7625,3.57,5.3,33.18,13.58,0.0
Adrar,Adrar,Central Sahara,20150918,6.0415,6.0768,3.397,2.56,4.16,32.6,14.19,0.0
Adrar,Adrar,Central Sahara,20150919,5.7091,6.1692,2.6071,3.6,5.69,32.83,13.69,0.0
Adrar,Adrar,Central Sahara,20150920,3.6446,6.0814,0.1447,3.69,5.56,31.39,17.59,0.0
Adrar,Adrar,Central Sahara,20150921,4.7755,5.8459,1.5173,4.34,6.14,33.01,22.69,0.0
Adrar,Adrar,Central Sahara,20150922,5.6429,6.173,3.7044,3.38,5.17,33.24,21.17,0.01
Adrar,Adrar,Central Sahara,20150923,4.7278,6.2102,2.2253,2.76,4.1,32.96,22.93,0.0
Adrar,Adrar,Central Sahara,20150924,4.921,6.1447,1.7534,5.64,6.84,31.37,35.0,0.0
Adrar,Adrar,Central Sahara,20150925,5.0405,6.155,2.303,4.23,5.26,29.44,40.02,2.65
Adrar,Adrar,Central Sahara,20150926,6.0653,6.2686,5.695,3.17,4.18,27.74,43.23,0.02
Adrar,Adrar,Central Sahara,20150927,5.9592,6.3667,5.6285,4.11,5.67,29.28,32.35,0.0
Adrar,Adrar,Central Sahara,20150928,3.0204,6.1927,0.4471,4.37,5.84,29.68,24.85,0.0
Adrar,Adrar,Central Sahara,20150929,4.5043,6.0454,1.8079,3.68,5.07,29.53,26.88,0.0
Adrar,Adrar,Central Sahara,20150930,5.8452,6.0686,5.142,2.1,2.75,30.5,31.72,0.0
Adrar,Adrar,Central Sahara,20151001,5.5589,6.0576,4.4009,2.66,3.75,30.59,26.45,0.03
Adrar,Adrar,Central Sahara,20151002,4.9562,5.7974,2.448,4.66,6.71,29.58,28.99,0.0
Adrar,Adrar,Central Sahara,20151003,6.2326,6.2374,6.4049,6.42,8.88,28.95,21.05,0.0
Adrar,Adrar,Central Sahara,20151004,6.1092,6.139,5.5685,5.96,8.41,28.56,26.08,0.0
Adrar,Adrar,Central Sahara,20151005,5.9897,6.2114,6.2784,5.74,8.47,29.89,24.15,0.0
Adrar,Adrar,Central Sahara,20151006,6.145,6.1452,6.2693,4.14,6.56,30.29,19.72,0.0
Adrar,Adrar,Central Sahara,20151007,6.0156,6.0998,6.6377,3.3,5.19,30.38,21.12,0.0
Adrar,Adrar,Central Sahara,20151008,5.9875,6.2014,6.3,3.43,5.14,30.53,17.96,0.0
Adrar,Adrar,Central Sahara,20151009,5.4146,5.6158,3.0943,4.34,6.09,28.68,17.78,0.0
Adrar,Adrar,Central Sahara,20151010,5.9035,5.947,5.1878,4.51,6.39,26.8,25.85,0.0
Adrar,Adrar,Central Sahara,20151011,5.9885,6.0161,6.533,2.74,4.11,26.38,23.89,0.0
Adrar,Adrar,Central Sahara,20151012,6.0528,6.053,7.3258,2.67,3.43,28.48,16.2,0.0
Adrar,Adrar,Central Sahara,20151013,5.5937,5.6654,5.4101,4.55,6.99,27.78,31.15,0.0
Adrar,Adrar,Central Sahara,20151014,5.4838,5.5169,5.2082,5.51,8.03,28.58,32.81,0.0
Adrar,Adrar,Central Sahara,20151015,5.6808,5.6827,5.8805,3.89,5.61,26.73,20.87,0.0
Adrar,Adrar,Central Sahara,20151016,5.8142,5.9136,7.6363,2.89,4.25,27.15,25.48,0.0
Adrar,Adrar,Central Sahara,20151017,3.8294,5.3947,1.0241,2.97,4.2,26.61,35.06,1.0
Adrar,Adrar,Central Sahara,20151018,4.421,5.2841,3.175,2.31,3.4,26.96,50.64,0.02
Adrar,Adrar,Central Sahara,20151019,3.0624,5.0395,0.5422,3.84,5.27,28.12,46.65,0.16
Adrar,Adrar,Central Sahara,20151020,3.4642,4.9078,0.6149,4.12,5.17,25.79,55.33,0.04
Adrar,Adrar,Central Sahara,20151021,3.4294,4.8098,1.0814,3.4,4.34,24.06,57.41,0.01
Adrar,Adrar,Central Sahara,20151022,5.0674,5.2001,4.9087,3.35,4.94,25.22,47.65,0.0
Adrar,Adrar,Central Sahara,20151023,5.2375,5.3287,6.3276,3.63,5.66,25.9,32.72,0.0
Adrar,Adrar,Central Sahara,20151024,4.3754,5.2231,3.0898,3.14,4.71,25.24,24.03,0.01
Adrar,Adrar,Central Sahara,20151025,5.1682,5.1878,5.8651,2.9,4.37,26.0,26.95,0.0
Adrar,Adrar,Central Sahara,20151026,5.2169,5.2639,6.0984,2.47,3.55,27.04,27.23,0.0
Adrar,Adrar,Central Sahara,20151027,2.9186,5.017,0.4498,4.16,6.17,26.85,27.7,0.0
Adrar,Adrar,Central Sahara,20151028,2.8738,4.8835,0.6682,3.65,5.62,27.72,39.84,0.0
Adrar,Adrar,Central Sahara,20151029,3.6926,4.9073,1.5418,3.45,4.96,27.71,32.23,0.0
Adrar,Adrar,Central Sahara,20151030,3.9408,5.0851,2.9287,3.23,4.98,26.99,31.69,0.0
Adrar,Adrar,Central Sahara,20151031,4.8775,5.0616,5.7847,2.88,3.93,26.55,33.94,0.0
Adrar,Adrar,Central Sahara,20151101,4.6085,5.0189,4.8182,4.32,6.46,27.74,23.96,0.0
Adrar,Adrar,Central Sahara,20151102,5.0316,5.159,6.4567,4.92,7.15,28.32,20.18,0.0
Adrar,Adrar,Central Sahara,20151103,4.9963,5.0369,6.0881,2.29,3.13,27.42,22.59,0.0
Adrar,Adrar,Central Sahara,20151104,4.7652,5.0234,5.1158,2.94,4.62,26.99,21.92,0.0
Adrar,Adrar,Central Sahara,20151105,4.9838,5.0078,6.3022,3.29,5.36,26.82,21.49,0.0
Adrar,Adrar,Central Sahara,20151106,5.0158,5.0189,6.8472,6.51,8.91,24.45,28.27,0.0
Adrar,Adrar,Central Sahara,20151107,4.3572,4.4143,3.3857,7.64,9.98,22.2,42.48,0.0
Adrar,Adrar,Central Sahara,20151108,3.9845,4.0222,1.9418,8.05,10.23,20.98,45.0,0.0
Adrar,Adrar,Central Sahara,20151109,3.2136,3.9751,1.1878,8.6,10.88,22.05,42.14,0.0
Adrar,Adrar,Central Sahara,20151110,2.8512,4.2178,0.7622,6.68,8.85,21.97,35.42,0.0
Adrar,Adrar,Central Sahara,20151111,4.681,4.7215,5.8584,4.76,6.98,20.35,33.2,0.0
Adrar,Adrar,Central Sahara,20151112,4.867,4.9133,7.2631,4.55,6.84,18.99,32.34,0.0
Adrar,Adrar,Central Sahara,20151113,4.7542,4.9546,6.9242,4.94,7.51,18.71,35.85,0.0
Adrar,Adrar,Central Sahara,20151114,4.674,4.6795,5.8138,5.94,8.38,18.83,41.19,0.0
Adrar,Adrar,Central Sahara,20151115,4.5302,4.5862,5.2685,5.15,7.38,18.7,47.18,0.0
Adrar,Adrar,Central Sahara,20151116,4.6934,4.7059,6.924,4.62,6.89,18.75,50.92,0.0
Adrar,Adrar,Central Sahara,20151117,4.6639,4.6762,6.9682,5.22,7.32,18.68,44.21,0.0
Adrar,Adrar,Central Sahara,20151118,4.5881,4.6078,6.5273,4.91,6.83,19.16,36.72,0.0
Adrar,Adrar,Central Sahara,20151119,4.4098,4.4167,4.9903,6.7,8.99,19.57,36.73,0.0
Adrar,Adrar,Central Sahara,20151120,4.4083,4.4537,5.2762,6.21,8.56,17.4,47.55,0.0
Adrar,Adrar,Central Sahara,20151121,4.7266,4.7491,7.7484,3.04,4.63,15.92,40.77,0.0
Adrar,Adrar,Central Sahara,20151122,4.475,4.5408,6.289,3.58,5.38,15.83,29.96,0.0
Adrar,Adrar,Central Sahara,20151123,4.5038,4.5204,6.1015,5.63,8.21,16.5,33.86,0.0
Adrar,Adrar,Central Sahara,20151124,4.3985,4.4431,5.7178,7.22,9.51,12.37,47.38,0.0
Adrar,Adrar,Central Sahara,20151125,4.4796,4.4966,5.7245,5.4,7.77,10.71,37.58,0.0
Adrar,Adrar,Central Sahara,20151126,4.7405,4.741,8.7871,2.55,3.65,12.47,33.36,0.0
Adrar,Adrar,Central Sahara,20151127,4.6058,4.6289,7.9116,1.59,1.96,15.77,36.14,0.0
Adrar,Adrar,Central Sahara,20151128,4.6351,4.6584,8.3789,2.17,3.36,16.06,27.96,0.0
Adrar,Adrar,Central Sahara,20151129,4.5434,4.5893,7.459,5.57,8.57,16.11,31.25,0.0
Adrar,Adrar,Central Sahara,20151130,3.5191,3.5597,1.669,7.08,9.79,14.62,35.2,0.0
Adrar,Adrar,Central Sahara,20151201,3.12,3.1478,0.9797,6.75,9.54,15.22,34.52,0.0
Adrar,Adrar,Central Sahara,20151202,4.0078,4.0771,3.5474,5.35,7.86,14.6,31.81,0.0
Adrar,Adrar,Central Sahara,20151203,3.786,4.3022,4.2216,4.5,6.96,14.43,41.26,0.0
Adrar,Adrar,Central Sahara,20151204,4.3764,4.398,6.6878,5.31,7.85,15.52,37.88,0.0
Adrar,Adrar,Central Sahara,20151205,4.1731,4.2024,4.8557,6.17,8.72,14.64,32.28,0.0
Adrar,Adrar,Central Sahara,20151206,4.2106,4.3805,5.3232,5.87,8.25,14.48,33.02,0.0
Adrar,Adrar,Central Sahara,20151207,4.1426,4.1933,4.8271,5.81,8.18,15.21,40.58,0.0
Adrar,Adrar,Central Sahara,20151208,3.1308,3.4826,1.1873,6.5,8.81,15.45,43.85,0.0
Adrar,Adrar,Central Sahara,20151209,3.805,3.8189,3.1236,6.2,8.59,16.01,40.69,0.0
Adrar,Adrar,Central Sahara,20151210,4.0243,4.0279,4.398,5.55,8.01,14.64,43.12,0.0
Adrar,Adrar,Central Sahara,20151211,3.9557,4.0534,4.1371,4.58,6.91,14.69,43.02,0.0
Adrar,Adrar,Central Sahara,20151212,4.001,4.0342,4.8965,3.29,5.29,14.78,44.25,0.0
Adrar,Adrar,Central Sahara,20151213,4.2535,4.2566,6.5616,2.68,4.34,14.51,40.63,0.0
Adrar,Adrar,Central Sahara,20151214,3.9202,4.2233,4.927,3.74,5.9,13.95,45.03,0.0
Adrar,Adrar,Central Sahara,20151215,4.2005,4.2007,5.9038,4.75,7.56,13.95,42.47,0.0
Adrar,Adrar,Central Sahara,20151216,3.829,3.8575,3.6094,5.65,8.66,13.96,38.74,0.0
Adrar,Adrar,Central Sahara,20151217,3.911,3.9506,4.0349,5.09,7.95,13.52,40.25,0.0
Adrar,Adrar,Central Sahara,20151218,4.0766,4.1746,5.7722,4.0,6.57,14.44,41.3,0.0
Adrar,Adrar,Central Sahara,20151219,4.1098,4.1364,5.753,3.72,5.97,14.86,35.83,0.0
Adrar,Adrar,Central Sahara,20151220,4.3315,4.332,7.6831,3.95,6.54,14.49,37.01,0.0
Adrar,Adrar,Central Sahara,20151221,3.7085,4.3099,3.5426,4.11,6.73,14.52,20.62,0.0
Adrar,Adrar,Central Sahara,20151222,3.6826,3.9091,2.9578,5.76,8.46,15.73,24.47,0.0
Adrar,Adrar,Central Sahara,20151223,3.475,4.0032,2.927,4.64,6.84,15.45,28.21,0.0
Adrar,Adrar,Central Sahara,20151224,3.0444,4.063,3.0067,3.02,5.12,13.75,43.31,0.0
Adrar,Adrar,Central Sahara,20151225,4.2326,4.2336,6.4608,4.79,7.31,11.97,52.79,0.0
Adrar,Adrar,Central Sahara,20151226,4.0327,4.1251,4.7854,5.61,8.29,12.11,44.55,0.0
Adrar,Adrar,Central Sahara,20151227,3.563,3.7733,2.7362,5.51,8.06,12.93,44.79,0.0
Adrar,Adrar,Central Sahara,20151228,3.0751,3.6506,1.0697,5.73,8.08,13.55,44.08,0.0
Adrar,Adrar,Central Sahara,20151229,3.5753,3.823,2.3918,6.41,8.97,13.01,44.85,0.0
Adrar,Adrar,Central Sahara,20151230,4.1774,4.2192,5.8742,5.19,7.97,12.21,48.59,0.0
Adrar,Adrar,Central Sahara,20151231,4.2696,4.2895,6.9005,4.13,6.68,13.36,38.15,0.0
Adrar,Adrar,Central Sahara,20160101,4.333,4.3759,7.4734,3.51,5.73,14.64,33.97,0.0
Adrar,Adrar,Central Sahara,20160102,4.1021,4.3162,6.2964,2.95,4.99,15.2,30.38,0.0
Adrar,Adrar,Central Sahara,20160103,4.3284,4.3714,6.9794,2.66,4.16,15.03,28.97,0.0
Adrar,Adrar,Central Sahara,20160104,4.4242,4.4688,7.2792,2.54,3.63,14.73,31.21,0.0
Adrar,Adrar,Central Sahara,20160105,3.1274,4.2655,1.5523,4.95,7.68,16.06,27.74,0.0
Adrar,Adrar,Central Sahara,20160106,2.7365,4.2043,0.8791,4.74,7.32,14.36,40.65,0.0
Adrar,Adrar,Central Sahara,20160107,3.8503,4.3442,4.3212,3.45,5.85,14.15,23.66,0.0
Adrar,Adrar,Central Sahara,20160108,2.5565,4.1616,1.0385,3.21,5.2,16.35,20.79,0.31
Adrar,Adrar,Central Sahara,20160109,4.1018,4.303,5.5435,2.1,2.91,16.33,36.8,0.0
Adrar,Adrar,Central Sahara,20160110,4.4316,4.4734,7.3526,2.55,3.96,16.85,46.12,0.0
Adrar,Adrar,Central Sahara,20160111,4.4311,4.5149,7.0834,2.88,4.61,17.12,44.49,0.0
Adrar,Adrar,Central Sahara,20160112,4.5362,4.577,7.3927,3.64,5.98,16.94,36.51,0.0
Adrar,Adrar,Central Sahara,20160113,4.3097,4.5787,6.0919,3.23,5.37,16.75,30.43,0.0
Adrar,Adrar,Central Sahara,20160114,4.5538,4.5545,6.7344,3.41,5.93,16.32,34.61,0.0
Adrar,Adrar,Central Sahara,20160115,4.6339,4.6898,7.5562,3.1,5.03,15.15,41.19,0.0
Adrar,Adrar,Central Sahara,20160116,4.355,4.3699,5.3038,6.55,9.36,13.75,35.73,0.0
Adrar,Adrar,Central Sahara,20160117,4.3289,4.4088,4.3253,5.6,8.42,10.12,27.1,0.0
Adrar,Adrar,Central Sahara,20160118,4.812,4.8924,8.1283,3.25,5.28,8.6,22.76,0.0
Adrar,Adrar,Central Sahara,20160119,4.6822,4.7198,7.3325,2.0,2.84,11.55,22.03,0.0
Adrar,Adrar,Central Sahara,20160120,4.7458,4.7532,7.6754,2.41,3.55,13.48,24.59,0.0
Adrar,Adrar,Central Sahara,20160121,4.7525,4.7549,7.4062,3.08,4.57,14.04,26.78,0.0
Adrar,Adrar,Central Sahara,20160122,4.7585,4.7606,7.4045,5.32,7.68,14.28,40.99,0.0
Adrar,Adrar,Central Sahara,20160123,3.9005,4.1635,2.1504,5.48,8.34,13.88,43.79,0.0
Adrar,Adrar,Central Sahara,20160124,4.0704,4.3814,2.7283,4.73,7.32,14.04,33.66,0.0
Adrar,Adrar,Central Sahara,20160125,3.3634,4.2521,0.9533,5.22,7.91,14.96,28.95,0.0
Adrar,Adrar,Central Sahara,20160126,4.4237,4.4263,3.4997,4.95,7.62,13.73,29.74,0.0
Adrar,Adrar,Central Sahara,20160127,4.9548,4.956,6.9473,3.0,4.97,13.67,27.23,0.0
Adrar,Adrar,Central Sahara,20160128,4.9716,5.1031,7.1974,2.51,3.96,13.76,22.21,0.0
Adrar,Adrar,Central Sahara,20160129,3.4982,4.8588,1.1158,3.91,6.34,14.52,26.0,0.0
Adrar,Adrar,Central Sahara,20160130,4.9618,4.9651,7.3332,4.32,6.85,14.83,27.38,0.0
Adrar,Adrar,Central Sahara,20160131,4.1858,4.285,2.5625,7.45,10.08,12.93,39.19,0.0
Adrar,Adrar,Central Sahara,20160201,4.2038,4.2566,2.1756,8.15,10.83,14.64,31.82,0.0
Adrar,Adrar,Central Sahara,20160202,4.9442,4.9505,5.749,6.58,9.48,15.25,29.61,0.0
Adrar,Adrar,Central Sahara,20160203,4.9879,5.1302,6.3238,4.82,7.37,16.25,39.15,0.0
Adrar,Adrar,Central Sahara,20160204,5.1691,5.219,7.0418,4.07,6.63,16.69,35.7,0.0
Adrar,Adrar,Central Sahara,20160205,4.4438,4.7004,3.4066,4.63,7.03,16.39,36.28,0.0
Adrar,Adrar,Central Sahara,20160206,5.0993,5.1425,6.42,4.26,6.81,17.3,33.24,0.0
Adrar,Adrar,Central Sahara,20160207,5.3386,5.3402,7.6918,3.02,4.5,17.25,27.89,0.0
Adrar,Adrar,Central Sahara,20160208,5.2517,5.2922,7.2346,4.19,6.41,17.6,34.6,0.0
Adrar,Adrar,Central Sahara,20160209,5.4946,5.4998,8.3933,2.91,4.49,17.34,29.22,0.0
Adrar,Adrar,Central Sahara,20160210,5.6165,5.617,8.7576,2.01,2.54,18.27,23.86,0.0
Adrar,Adrar,Central Sahara,20160211,5.4269,5.5126,7.1078,1.98,2.66,19.46,20.4,0.0
Adrar,Adrar,Central Sahara,20160212,5.383,5.4634,6.925,2.63,3.86,19.08,20.95,0.0
Adrar,Adrar,Central Sahara,20160213,5.1341,5.659,6.2621,2.36,3.21,19.65,31.56,0.0
Adrar,Adrar,Central Sahara,20160214,5.5142,5.5764,7.1568,3.85,5.49,19.87,21.26,0.0
Adrar,Adrar,Central Sahara,20160215,4.9116,5.0544,3.2602,6.56,9.34,14.02,28.24,0.0
Adrar,Adrar,Central Sahara,20160216,5.6882,5.7667,7.4275,4.35,6.58,11.57,31.76,0.0
Adrar,Adrar,Central Sahara,20160217,5.9573,5.9758,9.5897,4.22,6.41,10.56,33.79,0.0
Adrar,Adrar,Central Sahara,20160218,5.975,5.9762,9.1855,2.6,3.83,12.34,26.47,0.0
Adrar,Adrar,Central Sahara,20160219,5.9052,5.9746,7.741,2.93,4.32,13.98,16.21,0.0
Adrar,Adrar,Central Sahara,20160220,4.1755,5.8277,2.6791,3.4,4.7,17.43,19.69,4.81
Adrar,Adrar,Central Sahara,20160221,2.4175,5.2586,0.0067,5.87,8.0,16.5,45.54,0.22
Adrar,Adrar,Central Sahara,20160222,4.6829,5.3045,2.5704,2.65,4.4,18.79,33.09,0.0
Adrar,Adrar,Central Sahara,20160223,5.8032,5.8409,6.083,5.1,7.99,17.5,30.04,0.0
Adrar,Adrar,Central Sahara,20160224,4.8941,5.573,2.2889,5.55,8.32,16.41,30.95,0.0
Adrar,Adrar,Central Sahara,20160225,5.923,6.0996,6.0122,4.26,6.37,15.79,34.21,0.0
Adrar,Adrar,Central Sahara,20160226,6.3187,6.3902,8.8351,2.33,3.32,17.08,25.17,0.0
Adrar,Adrar,Central Sahara,20160227,5.7845,5.785,4.4477,4.8,6.64,16.75,24.33,0.0
Adrar,Adrar,Central Sahara,20160228,6.049,6.1222,6.413,5.57,7.46,12.6,28.78,0.0
Adrar,Adrar,Central Sahara,20160229,6.4646,6.4656,8.6676,2.75,4.28,13.49,24.49,0.0
Adrar,Adrar,Central Sahara,20160301,6.5801,6.5983,10.1258,4.53,6.99,13.75,29.72,0.0
Adrar,Adrar,Central Sahara,20160302,6.559,6.6269,9.336,3.59,5.37,14.43,29.17,0.0
Adrar,Adrar,Central Sahara,20160303,6.5405,6.5741,9.3679,2.41,3.16,17.42,21.03,0.0
Adrar,Adrar,Central Sahara,20160304,5.8992,6.6617,6.1666,2.47,3.53,16.58,20.26,0.0
Adrar,Adrar,Central Sahara,20160305,6.3394,6.3792,6.6454,5.21,7.78,18.32,19.33,0.0
Adrar,Adrar,Central Sahara,20160306,6.2616,6.4008,6.4099,6.34,8.67,17.17,27.8,0.0
Adrar,Adrar,Central Sahara,20160307,6.1519,6.1754,4.9375,5.43,7.65,15.83,26.46,0.0
Adrar,Adrar,Central Sahara,20160308,6.3199,6.3734,5.6014,4.79,6.86,15.13,23.85,0.0
Adrar,Adrar,Central Sahara,20160309,6.4435,6.5772,7.1244,5.29,7.57,13.11,35.2,0.0
Adrar,Adrar,Central Sahara,20160310,6.6619,6.6773,8.0998,3.25,4.86,15.41,27.88,0.0
Adrar,Adrar,Central Sahara,20160311,6.2916,6.3696,5.2831,6.62,8.83,13.88,33.16,0.0
Adrar,Adrar,Central Sahara,20160312,6.8611,6.8662,8.135,5.49,8.0,12.75,31.59,0.0
Adrar,Adrar,Central Sahara,20160313,5.411,7.0176,2.3921,3.85,5.87,13.37,27.87,0.0
Adrar,Adrar,Central Sahara,20160314,6.9739,6.984,9.6391,3.13,4.95,15.93,25.19,0.0
Adrar,Adrar,Central Sahara,20160315,6.9593,7.0186,8.9035,2.73,4.24,17.67,17.43,0.0
Adrar,Adrar,Central Sahara,20160316,7.1035,7.1038,8.573,1.79,2.4,20.06,11.82,0.0
Adrar,Adrar,Central Sahara,20160317,6.8455,7.0639,7.5122,2.43,3.39,21.09,10.99,0.0
Adrar,Adrar,Central Sahara,20160318,7.1611,7.2115,8.6002,3.89,5.83,21.47,14.51,0.0
Adrar,Adrar,Central Sahara,20160319,7.0901,7.1261,7.7794,5.81,8.81,22.07,10.28,0.0
Adrar,Adrar,Central Sahara,20160320,5.6966,6.2604,2.105,5.99,8.93,22.14,19.05,0.0
Adrar,Adrar,Central Sahara,20160321,5.3674,6.2431,1.5154,7.03,9.65,21.78,21.36,0.0
Adrar,Adrar,Central Sahara,20160322,6.5506,6.5743,4.1309,5.56,7.91,17.15,27.15,0.0
Adrar,Adrar,Central Sahara,20160323,6.4142,6.4478,4.1258,2.79,3.93,17.99,22.66,0.0
Adrar,Adrar,Central Sahara,20160324,5.8296,5.9347,2.8572,3.36,4.46,18.87,25.04,0.0
Adrar,Adrar,Central Sahara,20160325,6.0612,6.1058,2.7571,7.46,9.95,16.4,26.89,0.0
Adrar,Adrar,Central Sahara,20160326,7.2912,7.3356,7.3126,4.75,7.3,16.64,22.67,0.0
Adrar,Adrar,Central Sahara,20160327,7.5967,7.6234,9.4627,4.09,6.58,19.52,14.79,0.0
Adrar,Adrar,Central Sahara,20160328,7.4796,7.4868,8.3095,4.28,6.89,21.63,13.26,0.0
Adrar,Adrar,Central Sahara,20160329,7.6099,7.6126,9.2971,3.57,5.58,23.67,12.08,0.0
Adrar,Adrar,Central Sahara,20160330,5.9784,7.4124,3.1776,4.36,6.63,24.96,11.21,0.0
Adrar,Adrar,Central Sahara,20160331,6.0734,6.1394,1.9277,8.14,11.31,28.64,12.21,0.0
Adrar,Adrar,Central Sahara,20160401,4.9428,5.2918,0.6058,7.44,10.12,23.02,20.1,0.0
Adrar,Adrar,Central Sahara,20160402,6.8064,7.0178,4.2442,3.7,5.8,21.29,23.16,0.0
Adrar,Adrar,Central Sahara,20160403,6.9214,7.0387,3.8095,5.01,7.81,23.94,12.94,0.0
Adrar,Adrar,Central Sahara,20160404,7.1609,7.26,5.0738,4.55,7.1,23.67,15.28,0.0
Adrar,Adrar,Central Sahara,20160405,5.5346,6.9002,1.1527,6.02,8.3,24.05,23.28,0.0
Adrar,Adrar,Central Sahara,20160406,7.0183,7.0615,4.4573,6.23,8.34,18.72,34.27,0.0
Adrar,Adrar,Central Sahara,20160407,7.3241,7.4506,6.8472,3.51,5.42,19.67,38.55,0.0
Adrar,Adrar,Central Sahara,20160408,6.9509,7.5689,5.7182,2.58,3.81,22.28,30.9,0.0
Adrar,Adrar,Central Sahara,20160409,6.9775,7.6349,5.6191,2.55,3.61,23.73,21.54,0.0
Adrar,Adrar,Central Sahara,20160410,7.5466,7.549,6.7858,4.21,5.75,25.28,15.45,0.0
Adrar,Adrar,Central Sahara,20160411,7.205,7.4712,5.0556,5.22,7.49,27.75,14.14,0.0
Adrar,Adrar,Central Sahara,20160412,7.2725,7.6584,4.573,4.45,6.37,25.74,12.11,0.0
Adrar,Adrar,Central Sahara,20160413,7.596,7.633,5.9126,3.94,5.53,25.35,11.92,0.0
Adrar,Adrar,Central Sahara,20160414,7.6973,8.1384,7.4124,2.91,3.91,26.14,10.16,0.0
Adrar,Adrar,Central Sahara,20160415,7.4995,7.913,5.5495,3.71,5.4,24.74,11.22,0.0
Adrar,Adrar,Central Sahara,20160416,8.0338,8.0544,8.053,3.97,6.13,24.2,11.51,0.0
Adrar,Adrar,Central Sahara,20160417,7.2679,7.3834,5.183,3.4,5.25,25.81,14.62,0.0
Adrar,Adrar,Central Sahara,20160418,7.2655,7.5091,4.6586,4.49,6.74,27.64,17.6,0.0
Adrar,Adrar,Central Sahara,20160419,7.6416,7.6457,6.6883,4.72,6.85,28.16,20.55,0.0
Adrar,Adrar,Central Sahara,20160420,6.5695,7.0063,3.1118,4.22,6.13,28.82,20.82,0.0
Adrar,Adrar,Central Sahara,20160421,7.9003,8.0777,7.915,2.91,4.23,27.83,9.67,0.0
Adrar,Adrar,Central Sahara,20160422,7.6894,7.7472,6.9794,2.5,3.24,30.25,10.58,0.0
Adrar,Adrar,Central Sahara,20160423,7.8883,7.8883,7.8576,4.03,5.82,31.04,18.27,0.0
Adrar,Adrar,Central Sahara,20160424,7.4386,7.4542,4.9956,4.71,6.96,31.63,14.91,0.0
Adrar,Adrar,Central Sahara,20160425,7.2108,7.3344,3.8429,3.59,5.68,30.27,13.17,0.0
Adrar,Adrar,Central Sahara,20160426,7.2706,7.6466,4.7002,4.26,6.26,31.65,15.82,0.0
Adrar,Adrar,Central Sahara,20160427,6.7361,7.4575,2.8954,3.4,5.51,32.12,11.94,0.0
Adrar,Adrar,Central Sahara,20160428,7.6337,7.8235,5.6527,5.0,7.54,33.06,12.45,0.0
Adrar,Adrar,Central Sahara,20160429,5.6954,7.5528,1.4179,4.36,5.84,31.84,15.36,0.0
Adrar,Adrar,Central Sahara,20160430,5.1566,7.619,0.7298,5.62,7.12,30.23,28.86,0.0
Adrar,Adrar,Central Sahara,20160501,5.6076,7.1707,1.4114,4.9,6.25,28.7,37.15,0.0
Adrar,Adrar,Central Sahara,20160502,5.3172,6.1591,1.1232,2.43,3.43,29.84,34.48,0.0
Adrar,Adrar,Central Sahara,20160503,6.6948,6.8556,2.4583,5.29,7.22,28.74,20.2,0.0
Adrar,Adrar,Central Sahara,20160504,3.7246,7.3838,0.5726,6.14,8.03,29.52,13.97,0.0
Adrar,Adrar,Central Sahara,20160505,3.9874,7.3068,0.3101,5.13,6.71,25.14,37.47,0.03
Adrar,Adrar,Central Sahara,20160506,4.0805,6.8599,0.2954,6.49,8.37,24.22,53.56,2.56
Adrar,Adrar,Central Sahara,20160507,7.9567,7.9774,5.4857,4.78,6.79,25.18,27.68,0.0
Adrar,Adrar,Central Sahara,20160508,7.7791,7.8055,4.981,5.3,7.5,27.16,17.49,0.0
Adrar,Adrar,Central Sahara,20160509,1.9886,7.0469,0.1572,5.66,7.59,27.76,27.11,0.52
